inn,setid,title,published,route,lyophilized,presentation_index,source_text,fill_volume_ml,protein_conc_mg_ml,lysine_mm,surfactant,surfactant_pct_wv,trehalose_mm,trehalose_pct_wv,n_ingredients_parsed,buffer_species,buffer_conc_mm,ph,ph_is_range,ph_from_composition,nacl_mm,label_mw_kda,glycine_mm,mannitol_mm,mannitol_pct_wv,sucrose_mm,sucrose_pct_wv,methionine_mm,sorbitol_mm,sorbitol_pct_wv,arginine_mm,proline_mm,usable
risankizumab,7148c8eb-b39e-e20a-6494-a6df82392858,"SKYRIZI (RISANKIZUMAB-RZAA) KIT SKYRIZI (RISANKIZUMAB-RZAA) INJECTION SKYRIZI (RISANKIZUMAB-RZAA) INJECTION, SOLUTION [ABBVIE INC.]","Jul 31, 2026",subcutaneous,False,0.0,"Each syringe delivers 55 mg of risankizumab-rzaa and the inactive ingredients glacial acetic acid (0.02 mg), polysorbate 20 (0.07 mg), sodium acetate (0.28 mg), trehalose (23.4 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
risankizumab,7148c8eb-b39e-e20a-6494-a6df82392858,"SKYRIZI (RISANKIZUMAB-RZAA) KIT SKYRIZI (RISANKIZUMAB-RZAA) INJECTION SKYRIZI (RISANKIZUMAB-RZAA) INJECTION, SOLUTION [ABBVIE INC.]","Jul 31, 2026",subcutaneous,False,1.0,"Each syringe delivers 90 mg of risankizumab-rzaa, and inactive ingredients polysorbate 20 (0.2 mg), sodium succinate (0.63 mg), sorbitol (41 mg), succinic acid (0.059 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
risankizumab,7148c8eb-b39e-e20a-6494-a6df82392858,"SKYRIZI (RISANKIZUMAB-RZAA) KIT SKYRIZI (RISANKIZUMAB-RZAA) INJECTION SKYRIZI (RISANKIZUMAB-RZAA) INJECTION, SOLUTION [ABBVIE INC.]","Jul 31, 2026",subcutaneous,False,2.0,"Each syringe and pen delivers 150 mg of risankizumab-rzaa and the inactive ingredients glacial acetic acid (0.054 mg), polysorbate 20 (0.2 mg), sodium acetate (0.75 mg), trehalose (63.33 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
risankizumab,7148c8eb-b39e-e20a-6494-a6df82392858,"SKYRIZI (RISANKIZUMAB-RZAA) KIT SKYRIZI (RISANKIZUMAB-RZAA) INJECTION SKYRIZI (RISANKIZUMAB-RZAA) INJECTION, SOLUTION [ABBVIE INC.]","Jul 31, 2026",subcutaneous,False,3.0,"Each syringe delivers 180 mg of risankizumab-rzaa, and inactive ingredients glacial acetic acid (0.065 mg), polysorbate 20 (0.24 mg), sodium acetate (0.898 mg), trehalose (76 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
risankizumab,7148c8eb-b39e-e20a-6494-a6df82392858,"SKYRIZI (RISANKIZUMAB-RZAA) KIT SKYRIZI (RISANKIZUMAB-RZAA) INJECTION SKYRIZI (RISANKIZUMAB-RZAA) INJECTION, SOLUTION [ABBVIE INC.]","Jul 31, 2026",subcutaneous,False,4.0,"Each cartridge delivers 180 mg of risankizumab-rzaa, and the inactive ingredients glacial acetic acid (0.065 mg), polysorbate 20 (0.24 mg), sodium acetate (0.9 mg), trehalose (76 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
risankizumab,7148c8eb-b39e-e20a-6494-a6df82392858,"SKYRIZI (RISANKIZUMAB-RZAA) KIT SKYRIZI (RISANKIZUMAB-RZAA) INJECTION SKYRIZI (RISANKIZUMAB-RZAA) INJECTION, SOLUTION [ABBVIE INC.]","Jul 31, 2026",subcutaneous,False,5.0,"Each cartridge delivers 360 mg of risankizumab-rzaa, and the inactive ingredients glacial acetic acid (0.13 mg), polysorbate 20 (0.48 mg), sodium acetate (1.8 mg), trehalose (152 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
risankizumab,7148c8eb-b39e-e20a-6494-a6df82392858,"SKYRIZI (RISANKIZUMAB-RZAA) KIT SKYRIZI (RISANKIZUMAB-RZAA) INJECTION SKYRIZI (RISANKIZUMAB-RZAA) INJECTION, SOLUTION [ABBVIE INC.]","Jul 31, 2026",subcutaneous,False,6.0,"Each 10 mL single-dose vial contains 600 mg of risankizumab-rzaa, and the inactive ingredients glacial acetic acid (0.54 mg), polysorbate 20 (2 mg), sodium acetate (7.5 mg), trehalose (633.3 mg), and Water for Injection, USP.",10.0,,,polysorbate 20,0.02,185.01,6.333,4.0,acetate,10.04,,,,,149.0,,,,,,,,,,,False
ranibizumab,05ed75bc-ae21-480b-9be4-cbc51689dd8a,"NUFYMCO (RANIBIZUMAB-LEYK) INJECTION, SOLUTION [ZYDUS PHARMACEUTICALS USA INC.]","Jun 11, 2026",,False,0.0,"NUFYMCO is supplied as a sterile, preservative-free solution in a single-dose container designed to deliver 0.05 mL of 10 mg/mL ranibizumab-leyk (0.5 mg dose vial) or 6 mg/mL ranibizumab-leyk (0.3 mg dose vial) aqueous solution with 10 mM histidine HCl, 10% α,α- trehalose dihydrate, 0.01% polysorbate 20, pH 5.5.",0.05,10.0,,,,,,0.0,,,5.5,False,True,,48.0,,,,,,,,,,,False
ranibizumab,77b53b2c-da0e-44b2-ade4-b08ff75a7584,"BYOOVIZ (RANIBIZUMAB-NUNA) INJECTION, SOLUTION [HARROW EYE, LLC]","Jan 02, 2026",,False,0.0,"BYOOVIZ is supplied as a preservative-free, sterile solution in a single-dose container designed to deliver 0.05 mL of 10 mg/mL BYOOVIZ (0.5 mg dose vial) aqueous solution with 10 mM histidine HCl, 10% α,α-trehalose dihydrate, 0.01% polysorbate 20, pH 5.5.",0.05,10.0,,,,,,0.0,,,5.5,False,True,,48.0,,,,,,,,,,,False
ranibizumab,9c6d9e2a-9a77-4d11-b692-de87cfde3444,"SUSVIMO (RANIBIZUMAB) INJECTION, SOLUTION [GENENTECH, INC.]","Dec 04, 2025",,False,0.0,"Each single-dose vial contains 10 mg of ranibizumab, histidine HCl (0.1 mg), polysorbate 20 (0.01 mg), sucrose (8.2 mg), and Water for Injection, in 0.1 mL of solution with a pH of 5.5.",0.1,,,polysorbate 20,0.01,,,2.0,,,5.5,False,True,,48.0,,,,239.56,8.2,,,,,,False
ranibizumab,e46db299-edd1-4457-89b2-c1e2e505f1b0,"BYOOVIZ (RANIBIZUMAB-NUNA) INJECTION, SOLUTION [BIOGEN INC.]","Dec 02, 2025",,False,0.0,"BYOOVIZ is supplied as a preservative-free, sterile solution in a single-dose container designed to deliver 0.05 mL of 10 mg/mL BYOOVIZ (0.5 mg dose vial) aqueous solution with 10 mM histidine HCl, 10% α,α-trehalose dihydrate, 0.01% polysorbate 20, pH 5.5.",0.05,10.0,,,,,,0.0,,,5.5,False,True,,48.0,,,,,,,,,,,False
pembrolizumab,097d166f-b73b-41d3-9b37-7653cd2a0c41,"KEYTRUDA QLEX (PEMBROLIZUMAB AND BERAHYALURONIDASE ALFA-PMPH) INJECTION, SOLUTION [MERCK SHARP & DOHME LLC]","Aug 12, 2026",subcutaneous,False,0.0,"Each KEYTRUDA QLEX 2.4 mL single-dose vial contains 395 mg of pembrolizumab and 4,800 units of berahyaluronidase alfa, and histidine (0.7 mg), histidine hydrochloride monohydrate (4.1 mg), methionine (3.6 mg), polysorbate 80 (0.5 mg), sucrose (168 mg), and Water for Injection, USP.",,,,,,,,0.0,,,2.0,False,False,,149.0,,,,,,,,,,,False
pembrolizumab,097d166f-b73b-41d3-9b37-7653cd2a0c41,"KEYTRUDA QLEX (PEMBROLIZUMAB AND BERAHYALURONIDASE ALFA-PMPH) INJECTION, SOLUTION [MERCK SHARP & DOHME LLC]","Aug 12, 2026",subcutaneous,False,1.0,"Each KEYTRUDA QLEX 4.8 mL single-dose vial contains 790 mg of pembrolizumab and 9,600 units of berahyaluronidase alfa, and histidine (1.4 mg), histidine hydrochloride monohydrate (8.2 mg), methionine (7.2 mg), polysorbate 80 (1 mg), sucrose (336 mg), and Water for Injection, USP.",,,,,,,,0.0,,,2.0,False,False,,149.0,,,,,,,,,,,False
pembrolizumab,9333c79b-d487-4538-a9f0-71b91a02b287,"KEYTRUDA (PEMBROLIZUMAB) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION KEYTRUDA (PEMBROLIZUMAB) INJECTION, SOLUTION [MERCK SHARP & DOHME LLC ]","Jul 24, 2026",intravenous,False,0.0,"Each 1 mL of solution contains 25 mg of pembrolizumab and is formulated in: L-histidine (1.55 mg), polysorbate 80 (0.2 mg), sucrose (70 mg), and Water for Injection, USP.",1.0,,,polysorbate 80,0.02,,,3.0,histidine,9.99,,,,,149.0,,,,204.5,7.0,,,,,,False
sacituzumab,57a597d2-03f0-472e-b148-016d7169169d,"TRODELVY (SACITUZUMAB GOVITECAN) POWDER, FOR SOLUTION [GILEAD SCIENCES, INC.]","Jun 29, 2026",intravenous,True,0.0,"Each single-dose vial of TRODELVY delivers 180 mg sacituzumab govitecan-hziy, 71.7 mg 2-(N-morpholino) ethane sulfonic acid (MES), 1.8 mg polysorbate 80 and 153.99 mg trehalose.",,,,,,,,0.0,,,6.5,False,False,,160.0,,,,,,,,,,,False
satralizumab,64c156a4-9bad-4d45-a294-0733c141f47b,"ENSPRYNG (SATRALIZUMAB) INJECTION, SOLUTION [GENENTECH, INC.]","Jun 24, 2026",subcutaneous,False,0.0,"Each prefilled syringe or autoinjector delivers 1 mL of solution containing 120 mg satralizumab-mwge, L-arginine (26.1 mg), L-aspartic acid (pH adjustment), L-histidine (3.1 mg), poloxamer 188 (0.5 mg), and Water for Injection, USP.",1.0,,,poloxamer 188,0.05,,,2.0,histidine,19.98,6.0,False,False,,143.0,,,,,,,,,,,True
sarilumab,827bc01c-d379-4266-a18c-c7f904b76af3,"KEVZARA (SARILUMAB) INJECTION, SOLUTION [SANOFI-AVENTIS U.S. LLC]","Mar 11, 2026",subcutaneous,False,0.0,"Each syringe or pen delivers 1.14 mL of solution containing 150 mg or 200 mg of sarilumab, arginine (8.94 mg), histidine (3.71 mg), polysorbate 20 (2.28 mg), sucrose (57 mg) and Water for Injection, USP.",1.14,,,polysorbate 20,0.2,,,3.0,histidine,20.98,6.0,False,False,,150.0,,,,146.07,5.0,,,,,,True
siltuximab,8d663642-f52e-49c0-a023-2da083fdfc0b,"SYLVANT (SILTUXIMAB) INJECTION, POWDER, FOR SOLUTION [RECORDATI RARE DISEASES, INC.]","Aug 29, 2024",intravenous,True,0.0,"Each SYLVANT 100 mg single-dose vial contains 100 mg siltuximab, 3.7 mg L-histidine (from L-histidine and L-histidine monohydrochloride monohydrate), 0.8 mg polysorbate 80, and 169 mg sucrose.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
siltuximab,8d663642-f52e-49c0-a023-2da083fdfc0b,"SYLVANT (SILTUXIMAB) INJECTION, POWDER, FOR SOLUTION [RECORDATI RARE DISEASES, INC.]","Aug 29, 2024",intravenous,True,1.0,"Each SYLVANT 400 mg single-dose vial contains 400 mg siltuximab, 14.9 mg L-histidine (from L-histidine and L-histidine monohydrochloride monohydrate), 3.2 mg polysorbate 80, and 677 mg sucrose.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
secukinumab,77c4b13e-7df3-42d4-81db-3d0cddb7f67a,"COSENTYX (SECUKINUMAB) INJECTION COSENTYX (SECUKINUMAB) INJECTION, SOLUTION, CONCENTRATE [NOVARTIS PHARMACEUTICALS CORPORATION]","Aug 31, 2026",subcutaneous,False,0.0,"Each COSENTYX UnoReady pen (300 mg/2 mL) contains 300 mg of secukinumab formulated in: L-histidine/histidine hydrochloride monohydrate (6.206 mg), L-methionine (1.492 mg), polysorbate 80 (0.4 mg), trehalose dihydrate (151.34 mg), and Sterile Water for Injection, USP, at pH of 5.8.",2.0,150.0,,polysorbate 80,0.02,200.01,7.567,4.0,histidine,14.8,5.8,False,True,,,,,,,,5.0,,,,,True
secukinumab,77c4b13e-7df3-42d4-81db-3d0cddb7f67a,"COSENTYX (SECUKINUMAB) INJECTION COSENTYX (SECUKINUMAB) INJECTION, SOLUTION, CONCENTRATE [NOVARTIS PHARMACEUTICALS CORPORATION]","Aug 31, 2026",subcutaneous,False,1.0,"Each COSENTYX Sensoready pen or prefilled syringe (150 mg/mL) contains 150 mg of secukinumab formulated in: L-histidine/histidine hydrochloride monohydrate (3.103 mg), L-methionine (0.746 mg), polysorbate 80 (0.2 mg), trehalose dihydrate (75.67 mg), and Sterile Water for Injection, USP, at pH of 5.8.",,150.0,,,,,,0.0,,,5.8,False,True,,,,,,,,,,,,,False
secukinumab,77c4b13e-7df3-42d4-81db-3d0cddb7f67a,"COSENTYX (SECUKINUMAB) INJECTION COSENTYX (SECUKINUMAB) INJECTION, SOLUTION, CONCENTRATE [NOVARTIS PHARMACEUTICALS CORPORATION]","Aug 31, 2026",subcutaneous,False,2.0,"Each COSENTYX prefilled syringe (75 mg/0.5 mL) contains 75 mg of secukinumab formulated in: L-histidine/histidine hydrochloride monohydrate (1.552 mg), L-methionine (0.373 mg), polysorbate 80 (0.1 mg), trehalose dihydrate (37.83 mg), and Sterile Water for Injection, USP, at pH of 5.8.",0.5,150.0,,polysorbate 80,0.02,199.98,7.566,4.0,histidine,14.81,5.8,False,True,,,,,,,,5.0,,,,,True
secukinumab,77c4b13e-7df3-42d4-81db-3d0cddb7f67a,"COSENTYX (SECUKINUMAB) INJECTION COSENTYX (SECUKINUMAB) INJECTION, SOLUTION, CONCENTRATE [NOVARTIS PHARMACEUTICALS CORPORATION]","Aug 31, 2026",subcutaneous,False,3.0,"Each COSENTYX vial (125 mg/5 mL) contains 125 mg of secukinumab formulated in: L-histidine (5.67 mg), L-histidine hydrochloride monohydrate (13.3 mg), L-methionine (3.73 mg), polysorbate 80 (1 mg), trehalose dihydrate (426 mg), and Sterile Water for Injection, USP, at pH of 5.8.",5.0,25.0,,polysorbate 80,0.02,225.2,8.52,5.0,histidine,20.0,5.8,False,True,,,,,,,,5.0,,,,,True
rituximab,f941fc61-f7a3-4e4a-ab7c-87c1667fa05b,"RUXIENCE (RITUXIMAB-PVVR) INJECTION, SOLUTION [PFIZER LABORATORIES DIV PFIZER INC]","Aug 28, 2026",intravenous,False,0.0,"Each mL of solution contains 10 mg rituximab-pvvr, 0.056 mg of edetate disodium dihydrate, 1.2 mg of L-histidine, 2.57 mg of L-histidine hydrochloride monohydrate, 0.2 mg of polysorbate 80, 85 mg of sucrose, and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
rituximab,da1c4de7-0e5b-4f72-97ec-7a8d368f085f,"RIABNI (RITUXIMAB-ARRX) INJECTION, SOLUTION [AMGEN, INC]","Jul 29, 2026",intravenous,False,0.0,"Each mL of solution contains 10 mg rituximab-arrx, polysorbate 80 (0.7 mg), sodium chloride (9 mg), sodium citrate dihydrate (7.35 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
rituximab,9af3ddc7-4217-417a-ac89-8704edc5bc44,"TRUXIMA (RITUXIMAB-ABBS) INJECTION, SOLUTION [CEPHALON, INC.]","Jul 17, 2026",intravenous,False,0.0,"Each mL of solution contains 10 mg rituximab-abbs, polysorbate 80 (0.7 mg), sodium chloride (9 mg), tri-sodium citrate dihydrate (7.35 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
rituximab,3e5b7e82-f018-4eaf-ae78-d6145a906b20,"RITUXAN HYCELA (RITUXIMAB AND HYALURONIDASE) INJECTION, SOLUTION [GENENTECH, INC.]","Dec 19, 2025",subcutaneous,False,0.0,"Each mL of solution contains rituximab (120 mg), hyaluronidase human (2,000 Units), L-histidine (0.53 mg), L-histidine hydrochloride monohydrate (3.47 mg), L-methionine (1.49 mg), polysorbate 80 (0.6 mg), α,α-trehalose dihydrate (79.45 mg), and Water for Injection.",,,,,,,,0.0,,,2.0,False,False,,,,,,,,,,,,,False
talquetamab,9001355e-003d-4d4e-b4ce-337e0fd14952,"TALVEY (TALQUETAMAB) INJECTION [JANSSEN BIOTECH, INC.]","Nov 17, 2025",subcutaneous,False,0.0,"Each TALVEY 1.5 mL single-dose vial contains 3 mg of talquetamab-tgvs, edetate disodium (0.027 mg), glacial acetic acid (0.36 mg), polysorbate 20 (0.6 mg), sodium acetate (1.39 mg), sucrose (120 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
talquetamab,9001355e-003d-4d4e-b4ce-337e0fd14952,"TALVEY (TALQUETAMAB) INJECTION [JANSSEN BIOTECH, INC.]","Nov 17, 2025",subcutaneous,False,1.0,"Each TALVEY 1 mL single-dose vial contains 40 mg of talquetamab-tgvs, edetate disodium (0.018 mg), glacial acetic acid (0.24 mg), polysorbate 20 (0.4 mg), sodium acetate (0.90 mg), sucrose (80 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
sutimlimab,0a25363a-7781-d9f8-cb1c-be22987bf03b,"ENJAYMO (SUTIMLIMAB-JOME) INJECTION, SOLUTION, CONCENTRATE [RECORDATI RARE DISEASES, INC.]","Mar 10, 2026",intravenous,False,0.0,"Each mL contains 50 mg of sutimlimab-jome and also contains polysorbate 80 (0.2 mg), sodium chloride (8.18 mg), sodium phosphate dibasic heptahydrate (0.48 mg), sodium phosphate monobasic monohydrate (1.13 mg), and Water for Injection, USP.",,,,,,,,0.0,,,6.1,False,False,,147.0,,,,,,,,,,,False
sutimlimab,281cf1d4-6296-4416-858e-9bff46d01b71,"ENJAYMO (SUTIMLIMAB-JOME) INJECTION, SOLUTION, CONCENTRATE [BIOVERATIV THERAPEUTICS INC.]","May 13, 2024",intravenous,False,0.0,"Each mL contains 50 mg of sutimlimab-jome and also contains polysorbate 80 (0.2 mg), sodium chloride (8.18 mg), sodium phosphate dibasic heptahydrate (0.48 mg), sodium phosphate monobasic monohydrate (1.13 mg), and Water for Injection, USP.",,,,,,,,0.0,,,6.1,False,False,,147.0,,,,,,,,,,,False
tarlatamab,1e7b6163-5d83-42ea-82c9-cf7620cdc782,"IMDELLTRA (AMG757) (TARLATAMAB-DLLE) KIT [AMGEN, INC]","Jul 20, 2026",,True,0.0,"Each 1 mg vial contains tarlatamab-dlle (1 mg), glutamic acid (0.72 mg), polysorbate 80 (0.04 mg), sucrose (37.1 mg), and sodium hydroxide to adjust pH to 4.2.",,,,,,,,0.0,,,,,,,105.0,,,,,,,,,,,False
tarlatamab,1e7b6163-5d83-42ea-82c9-cf7620cdc782,"IMDELLTRA (AMG757) (TARLATAMAB-DLLE) KIT [AMGEN, INC]","Jul 20, 2026",,True,1.0,"Each 10 mg vial contains tarlatamab-dlle (10 mg), glutamic acid (3.7 mg), polysorbate 80 (0.2 mg), sucrose (194.4 mg), and sodium hydroxide to adjust pH to 4.2.",,,,,,,,0.0,,,,,,,105.0,,,,,,,,,,,False
tafasitamab,ec13ac6b-bfde-4e84-907a-83bd69584d95,"MONJUVI (TAFASITAMAB-CXIX) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [INCYTE CORPORATION]","Feb 06, 2026",intravenous,True,0.0,"Each single-dose vial contains 200 mg tafasitamab-cxix, citric acid monohydrate (3.7 mg), polysorbate 20 (1 mg), sodium citrate dihydrate (31.6 mg) and trehalose dihydrate (378.3 mg).",,,,,,,,0.0,,,6.0,False,False,,150.0,,,,,,,,,,,False
tafasitamab,9e0a220b-517f-4c86-b581-ffbab493fb58,"MONJUVI (TAFASITAMAB-CXIX) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [INCYTE CORPORATION]","Nov 18, 2025",intravenous,True,0.0,"Each single-dose vial contains 200 mg tafasitamab-cxix, citric acid monohydrate (3.7 mg), polysorbate 20 (1 mg), sodium citrate dihydrate (31.6 mg) and trehalose dihydrate (378.3 mg).",,,,,,,,0.0,,,6.0,False,False,,150.0,,,,,,,,,,,False
spesolimab,41a481ee-3062-45d1-aed5-17e8b105634d,"SPEVIGO (SPESOLIMAB-SBZO) INJECTION [BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.]","Jun 18, 2026",subcutaneous,False,0.0,"Each 2 mL prefilled syringe contains 300 mg spesolimab-sbzo, arginine hydrochloride (10.6 mg), glacial acetic acid (0.64 mg), polysorbate 20 (0.80 mg), sodium acetate (6.50 mg), sucrose (102.8 mg), and Water for Injection, USP with a pH of 5.2 to 5.8.",2.0,,,polysorbate 20,0.04,,,4.0,acetate,44.95,5.5,True,True,,146.0,,,,150.16,5.14,,,,,,True
spesolimab,41a481ee-3062-45d1-aed5-17e8b105634d,"SPEVIGO (SPESOLIMAB-SBZO) INJECTION [BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.]","Jun 18, 2026",subcutaneous,False,1.0,"Each 1 mL prefilled syringe contains 150 mg spesolimab-sbzo, arginine hydrochloride (5.3 mg), glacial acetic acid (0.32 mg), polysorbate 20 (0.40 mg), sodium acetate (3.25 mg), sucrose (51.4 mg), and Water for Injection, USP with a pH of 5.2 to 5.8.",1.0,,,polysorbate 20,0.04,,,4.0,acetate,44.95,5.5,True,True,,146.0,,,,150.16,5.14,,,,,,True
spesolimab,41a481ee-3062-45d1-aed5-17e8b105634d,"SPEVIGO (SPESOLIMAB-SBZO) INJECTION [BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.]","Jun 18, 2026",subcutaneous,False,2.0,"Each 7.5 mL vial contains 450 mg spesolimab-sbzo, arginine hydrochloride (39.5 mg), glacial acetic acid (2.4 mg), polysorbate 20 (3.0 mg), sodium acetate (24.5 mg), sucrose (386 mg), and Water for Injection, USP with a pH of 5.2 to 5.8.",7.5,,,polysorbate 20,0.04,,,4.0,acetate,45.15,5.5,True,True,,146.0,,,,150.36,5.1467,,,,,,True
spesolimab,78a4f7eb-8d34-4467-8d40-74ed24323806,SPEVIGO (SPESOLIMAB) INJECTION [LEO PHARMA INC.],"Mar 19, 2026",subcutaneous,False,0.0,"Each 2 mL prefilled syringe contains 300 mg spesolimab-sbzo, arginine hydrochloride (10.6 mg), glacial acetic acid (0.64 mg), polysorbate 20 (0.80 mg), sodium acetate (6.50 mg), sucrose (102.8 mg), and Water for Injection, USP with a pH of 5.2 to 5.8.",2.0,,,polysorbate 20,0.04,,,4.0,acetate,44.95,5.5,True,True,,146.0,,,,150.16,5.14,,,,,,True
spesolimab,78a4f7eb-8d34-4467-8d40-74ed24323806,SPEVIGO (SPESOLIMAB) INJECTION [LEO PHARMA INC.],"Mar 19, 2026",subcutaneous,False,1.0,"Each 1 mL prefilled syringe contains 150 mg spesolimab-sbzo, arginine hydrochloride (5.3 mg), glacial acetic acid (0.32 mg), polysorbate 20 (0.40 mg), sodium acetate (3.25 mg), sucrose (51.4 mg), and Water for Injection, USP with a pH of 5.2 to 5.8.",1.0,,,polysorbate 20,0.04,,,4.0,acetate,44.95,5.5,True,True,,146.0,,,,150.16,5.14,,,,,,True
spesolimab,78a4f7eb-8d34-4467-8d40-74ed24323806,SPEVIGO (SPESOLIMAB) INJECTION [LEO PHARMA INC.],"Mar 19, 2026",subcutaneous,False,2.0,"Each 7.5 mL vial contains 450 mg spesolimab-sbzo, arginine hydrochloride (39.5 mg), glacial acetic acid (2.4 mg), polysorbate 20 (3.0 mg), sodium acetate (24.5 mg), sucrose (386 mg), and Water for Injection, USP with a pH of 5.2 to 5.8.",7.5,,,polysorbate 20,0.04,,,4.0,acetate,45.15,5.5,True,True,,146.0,,,,150.36,5.1467,,,,,,True
tebentafusp,24a49f57-d2fc-4ffe-9eb1-fe0460c6b067,"KIMMTRAK (TEBENTAFUSP) INJECTION, SOLUTION, CONCENTRATE [IMMUNOCORE COMMERCIAL LLC]","Aug 24, 2026",intravenous,False,0.0,"Each single-dose vial contains tebentafusp-tebn (100 mcg), citric acid monohydrate (0.95 mg), di-sodium hydrogen phosphate (2.91 mg), mannitol (5 mg), polysorbate 20 (0.1 mg) trehalose (25 mg), and water for injection, with a pH of 6.5.",,,,,,,,0.0,,,6.5,False,True,,77.0,,,,,,,,,,,False
teprotumumab,3e6c54a1-cefd-4a5b-a855-ab9f268b6cce,"TEPEZZA (TEPROTUMUMAB) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [HORIZON THERAPEUTICS USA, INC.]","Jul 01, 2026",intravenous,True,0.0,"Each single-dose vial delivers 500 mg of teprotumumab-trbw, histidine (7.82 mg), L-histidine hydrochloride monohydrate (33.43 mg), polysorbate 20 (1.05 mg), and trehalose (898.43 mg).",,,,,,,,0.0,,,5.5,False,False,,148.0,,,,,,,,,,,False
teplizumab,e8a39a5f-139c-4510-9777-71cbb00138fa,"TZIELD (TEPLIZUMAB-MZWV) INJECTION [PROVENTION BIO, INC.]","Aug 19, 2026",intravenous,False,0.0,"Each mL contains 1 mg of teplizumab-mzwv, dibasic sodium phosphate (0.26 mg), monobasic sodium phosphate (0.98 mg), polysorbate 80 (0.05 mg), sodium chloride (8.78 mg), and water for injection.",,,,,,,,0.0,,,,,,,150.0,,,,,,,,,,,False
tezepelumab,60f0aa03-ad25-4d48-80ce-7fcfa76f325f,"TEZSPIRE (TEZEPELUMAB-EKKO) INJECTION, SOLUTION [AMGEN INC]","Jul 24, 2026",subcutaneous,False,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,False
tildrakizumab,c6a322bb-51b9-4f0e-8642-62a9682ffcde,"ILUMYA (TILDRAKIZUMAB-ASMN) INJECTION, SOLUTION [SUN PHARMACEUTICAL INDUSTRIES, INC.]","Jul 30, 2026",subcutaneous,False,0.0,"Each 1 mL single-dose prefilled syringe contains 100 mg of tildrakizumab-asmn formulated in: L-histidine (0.495 mg), L-histidine hydrochloride monohydrate (1.42 mg), polysorbate 80 (0.5 mg), sucrose (70.0 mg), and Water for Injection, USP with a pH of 5.7-6.3.",1.0,,,polysorbate 80,0.05,,,4.0,histidine,9.96,6.0,True,True,,,,,,204.5,7.0,,,,,,True
teclistamab,54e0f974-ccee-44ea-9254-40e9883cee1e,"TECVAYLI (TECLISTAMAB-CQYV) INJECTION [JANSSEN BIOTECH, INC.]","Apr 22, 2026",subcutaneous,False,0.0,"Each TECVAYLI 3 mL single-dose vial contains 30 mg of teclistamab-cqyv, edetate disodium (0.054 mg), glacial acetic acid (0.72 mg), polysorbate 20 (1.2 mg), sodium acetate (2.7 mg), sucrose (240 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
teclistamab,54e0f974-ccee-44ea-9254-40e9883cee1e,"TECVAYLI (TECLISTAMAB-CQYV) INJECTION [JANSSEN BIOTECH, INC.]","Apr 22, 2026",subcutaneous,False,1.0,"Each TECVAYLI 1.7 mL single-dose vial contains 153 mg of teclistamab-cqyv, edetate disodium (0.031 mg), glacial acetic acid (0.41 mg), polysorbate 20 (0.68 mg), sodium acetate (1.5 mg), sucrose (140 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
tislelizumab,08ef1e3e-496f-4b0b-94ee-fbba3cc1985a,"TEVIMBRA (TISLELIZUMAB-JSGR) INJECTION, SOLUTION, CONCENTRATE [BEONE MEDICINES USA, INC.]","Sep 03, 2026",intravenous,False,0.0,"Each mL of TEVIMBRA solution contains tislelizumab-jsgr monoclonal antibody (10 mg), citric acid monohydrate (0.42 mg), histidine (1.72 mg), L-histidine hydrochloride monohydrate (0.82 mg), polysorbate 20 (0.2 mg), sodium citrate (5.93 mg), trehalose (65.04 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,147.0,,,,,,,,,,,False
